"dataset","variable","occurrence_count","product_count","table_count","type","official_descriptions","status","populated_occurrence_count","synthetic_structural_occurrence_count","unsupported_private_codeframe_occurrence_count","implementation_class","determination_rule","evidence_source","evidence_url","caveat","candidate_status","candidate_rule","candidate_evidence_source","candidate_evidence_url","candidate_caveat"
"PIT_ITR","LSPA_TYP",1,1,1,"character","Lump sum a type","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","LSPS_AMTA_CD",17,15,17,"character","Type of lump sum payments a","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","MDCRE_FULLLVY_EXMTN_CLM_TYP_CD",17,15,17,"character","Medicare levy full exemption - claim type","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","MRTL_STS_CD",1,1,1,"character","Marital Status","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","MTR_VHCL_BUS_EXPNSS_TYP_CD",16,14,16,"character","Motor vehicle expenses - total - type","populated",16,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","NONELGBLTAXEXMPTNSPSFBTTOTL",4,4,4,"character","Your spouse's total reportable fringe benefits amounts - Employers not exempt from FBT under section 57A of the FBTAA 1986","populated",4,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","NPP_OTHR_DDCTNS_BUS_LSS_CD",17,15,17,"character","Type of other deductions relating to distribution non primary deduction","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","OCPTN_GRP_CD",7,7,7,"character","Ocupation group code","populated",7,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","OCPTN4_CD",3,3,3,"character","Occupation code (old)","unsupported_private_codeframe",0,0,3,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","OTHR_BUS_INCM_NPP_CD",3,3,3,"character","Other business income - non-primary production code","populated",3,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","OTHR_BUS_INCM_PP_CD",3,3,3,"character","Other business income - primary production code","populated",3,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","OTHR_RFNDBL_TOS_CD",14,12,14,"character","Other refundable tax offsets code","populated",14,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","OTHR_TAX_OFSTS_CLM_TYP_CD",13,12,13,"character","Other non-refundable tax offsets claim type","unsupported_private_codeframe",0,0,13,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","PNSNR_TAX_OFST_CD",2,2,2,"character","Pensioner tax offset code","populated",2,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","PNSNR_VETERAN_CD",2,2,2,"character","Pensioner veteran code","populated",2,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","PP_OTHR_DDCTNS_DSTBN_BUSLSS_CD",17,15,17,"character","Type of other deductions relating to distribution primary deduction","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","PRT_YR_TFT_ELGBL_MTHS_CD",17,15,17,"character","Part-year tax-free threshold - months eligible","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","PRVT_HLTH_CVR_PLCY_TYPE_CD",7,7,7,"character","Private health cover policy type code","unsupported_private_codeframe",0,0,7,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","RECORD_ID",1,1,1,"character","Record id","populated",1,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","REPAIR_RESULT",5,5,5,"character","Repair result | Address repair result","unsupported_private_codeframe",0,0,5,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","SATO_CD",18,16,18,"character","Seniors and pensioners tax offset code","populated",18,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","SLRY_AND_WG_EXPNSS_TOTL_CD",17,15,17,"character","Total salary and wage expenses - type","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","SLS_PMT_TYP_CD",17,15,17,"character","Type of australian superannuation lump sum payments","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","SNR_AUSNS_VETERAN_CD",18,16,18,"character","Seniors and pensioners veteran code","populated",18,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","SPS_OR_HSKPR_TAX_OFST_CLM_CD",9,9,9,"character","Spouse (without dependent child or student), child-housekeeper or housekeeper offset - claim type","populated",9,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","STS_INCM_NET_CD",1,1,1,"character","Net simplified tax system income - code","unsupported_private_codeframe",0,0,1,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","SUB_OCPTN_GRP_CD",7,7,7,"character","Sub occupation group code","populated",7,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","SUPER_CONTRB_ACTN_CD",5,5,5,"character","Super contribution action code","unsupported_private_codeframe",0,0,5,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","TAXABLE_STATUS",16,14,16,"character","Taxable status","unsupported_private_codeframe",0,0,16,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","TFE_ELGBL_AST_OPT_OUT_CD",4,4,4,"character","Temporary full expensing - Are you making a choice to opt out of temporary full _x000D_ expensing for some or all of your eligible assets? | Temporary full expensing - are you making a choice to opt out of temporary full expensing for some or all of your eligible assets?","populated",4,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","implemented_official_cross_asset_codeframe","Use character codes 5, 10 and 15 for some eligible assets, all eligible assets and no opt-out; preserve invalid/no response as missing.","inst/blade_metadata/variables.csv, Table 6 Business Income Tax valid responses (official April 2026 BLADE DIL snapshot)","https://www.abs.gov.au/statistics/microdata-tablebuilder/available-microdata-tablebuilder/business-longitudinal-analysis-data-environment-blade","The BLADE item has an i_ prefix and numeric storage while PLIDA stores character. The implementation stores the code numbers as character."
"PIT_ITR","UNDR_18_INCM_TYP_CD",17,15,17,"character","Under 18 income type","populated",17,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","UNPLMT_SKNS_BNFT_ACTN_CD",1,1,1,"character","Unemployment sickness action code","unsupported_private_codeframe",0,0,1,"unsupported_private_codeframe","R/dil_tax_values.R has no field rule and returns NULL. The shared categorical fallback returns NA_character_ so an unverified private ATO codeframe is not concealed by invented values.","inst/plida_metadata/variables.csv; R/dil_tax_values.R; R/complete_dil_structures.R","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The DIL proves the field exists but does not enumerate its values. Keep typed missing until an exact source or defensible rule is recorded.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","WRK_RLTD_CAR_EXPNSS_CLM_TYP_CD",25,23,25,"character","Work related car expenses - claim type","populated",25,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","WRK_RLTD_CLTHG_EXPNSS_TYP_CD",25,23,25,"character","Work related clothing expenses - claim type | Work related uniform action code","populated",25,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
"PIT_ITR","WRK_RLTD_SELF_EDUCN_TYP_CD",25,23,25,"character","Work related self education expenses - claim type | Work related self education action code","populated",25,0,0,"tax_specific_rule","R/dil_tax_values.R:.dil_tax_pit_source_value() applies the named PIT structural or public-form rule. It derives the value from the financial year, spine occupation/age/income, related amount, or a shared spouse/business/tax context, and retains missing when inapplicable.","R/dil_tax_values.R; tests/testthat/test-dil-tax-values.R; inst/plida_metadata/variables.csv","https://www.ato.gov.au/api/public/content/a9a181ef-2223-491e-9e44-2de03b272a91_Individual_tax_return_instructions_2022_pdf","The code domain or field semantics are source-backed, but sampled frequencies and record-level assignments remain synthetic.","no_defensible_rule_identified","Keep typed missing pending an exact source.","No exact public codeframe found in this audit.","","A broad concept or similarly named field is not enough to infer the private ATO value encoding."
